Date,GD,CG,PCG_Jacobi,PCG_SSOR,PCG_IChol,SPY
2023-09-20,1.275701971962532,1.2757075023580857,1.2756305716423417,1.275630611592557,1.2756306115925558,1.157240217414063
2023-09-21,1.2581157496326445,1.2581266319941204,1.2580462739853784,1.258046314388638,1.2580463143886373,1.1379530884751539
2023-09-22,1.2644555171805765,1.264463219968078,1.2643849777649552,1.2643850172605853,1.264385017260584,1.1353914840700068
2023-09-25,1.2722931203780776,1.2722990286722364,1.2722215563164672,1.2722215960629548,1.2722215960629533,1.1401559447591365
2023-09-26,1.2507074914096257,1.2507137929778191,1.2506367895832957,1.2506368286460388,1.2506368286460372,1.1232814198713545
2023-09-27,1.2592272957128636,1.2592225580391696,1.259153843336474,1.2591538813716712,1.2591538813716698,1.1237296964722627
2023-09-28,1.2820982671310015,1.2820932410350312,1.2820218366068767,1.2820218740111464,1.282021874011144,1.1302256512387803
2023-09-29,1.2868308891439668,1.2868261506735357,1.2867514475543675,1.2867514842540253,1.2867514842540237,1.1274792379329799
2023-10-02,1.2885897028234625,1.2885809492330065,1.2885112790825994,1.2885113161510304,1.2885113161510287,1.1270308741277208
2023-10-03,1.2623961546108995,1.2623940199294563,1.2623205800193473,1.2623206172398056,1.2623206172398052,1.1118424712711459
2023-10-04,1.282259286255621,1.2822549212005343,1.2821797530290588,1.282179788511886,1.282179788511886,1.1199093290657967
2023-10-05,1.2732282693555652,1.2732252940126993,1.273146370153607,1.2731464023618113,1.273146402361811,1.1194875297983737
2023-10-06,1.3000264011242118,1.300017719334606,1.2999411976572748,1.2999412275976479,1.2999412275976485,1.1327006035077662
2023-10-09,1.2943546678117852,1.294344139956202,1.294271049431124,1.2942710798020785,1.2942710798020791,1.1399292800365144
2023-10-10,1.309971183199119,1.3099556809063784,1.3098850757144984,1.309885104868229,1.3098851048682298,1.1458470789761463
2023-10-11,1.3147436818838623,1.3147296223771863,1.3146550508807773,1.3146550786331086,1.3146550786331088,1.1505312425911816
2023-10-12,1.3135527899920436,1.3135380876069538,1.3134602771844348,1.313460303146472,1.3134603031464722,1.1434956232631506
2023-10-13,1.2791166680696533,1.279107238308475,1.2790287496343757,1.279028777875234,1.2790287778752338,1.1377856936664863
2023-10-16,1.2949041994774586,1.294890293637676,1.2948144029907467,1.294814430907113,1.2948144309071128,1.14969423140367
2023-10-17,1.2951873292017098,1.2951759698523266,1.295098392873201,1.2950984220031312,1.2950984220031312,1.1496415668674247
2023-10-18,1.2697401368010544,1.2697358748654626,1.2696546143179297,1.2696546431891478,1.269654643189147,1.1342194173862055
2023-10-19,1.2652352784210015,1.265210985767208,1.2651480676916642,1.2651480957311887,1.2651480957311887,1.1242097898182564
2023-10-20,1.245119751938806,1.2451010819980228,1.245032289646784,1.245032316272593,1.245032316272593,1.1103098072412851
2023-10-23,1.2380998768245781,1.238082880296066,1.2380119778745131,1.2380120045636906,1.2380120045636915,1.1083836830286673
2023-10-24,1.252416198191139,1.2523947631965675,1.2523268430127812,1.2523268686624776,1.2523268686624782,1.1167091230232973
